user_map,book_map,Rate,pred
4095,926,1,2.4856988492590424
4096,517,5,4.1009084206796285
4096,324,0,4.065990933072578
4098,522,4,4.434965030149247
4098,148,4,3.9582043993964637
4098,6,0,2.6656892650729476
4098,271,3,4.096833129577439
4108,608,3,4.043621535903622
4108,371,3,3.7714998070857755
4108,607,3,3.392484694405991
4108,37,5,4.411601417377395
4111,591,4,2.8065267204389244
4111,19,4,2.6371634177545533
4112,160,4,3.4132062806019436
4112,422,4,3.0444337958436734
4121,132,0,0.0
4121,260,0,0.0
4127,957,5,4.296402917684854
4127,584,3,3.1055135856765426
4127,429,3,4.290740497836975
4128,795,0,-0.009381272460492501
4128,895,4,-0.011215642579067236
4130,631,4,4.4360638149885085
4130,513,5,4.097666105433695
4130,473,4,4.456582497522604
4130,1043,3,3.9033799903418602
4131,732,4,3.7459822290076543
4131,542,4,3.632322293417441
4131,371,3,3.617724798923407
4131,138,3,2.8304822286605438
4131,48,4,4.600783414485354
4134,986,0,1.2738694928057765
4134,143,0,1.955929504563171
4134,260,4,0.9523400715213389
4134,628,0,0.8303011530291706
4135,984,5,4.5179577631707755
4135,931,5,5.019618438503005
4138,752,0,0.29969478464367183
4138,601,0,-0.1443229520056437
4138,91,0,-0.02659268374847558
4145,650,2,2.4898574400210705
4145,932,3,3.290188268070147
4147,339,4,2.779306351104675
4147,260,4,3.506079365452039
4147,1102,3,3.07099649816992
4147,984,3,3.550046069762412
4148,700,0,-0.17195692225202328
4148,522,0,-0.15080402210462396
4148,293,0,-0.3120538833504918
4148,68,0,-0.23803135619746815
4151,247,4,4.923418089120018
4151,111,3,4.332078506080276
4151,9,4,5.011543663394207
4154,233,5,4.697848010456716
4154,1192,0,3.0447360708049853
4156,338,0,1.349470287628772
4156,1193,5,1.792670803689671
4162,11,3,2.5352222229905443
4162,373,3,2.2334839384552967
4163,732,4,4.670466958059141
4163,109,5,3.8119776936002503
4167,562,3,3.4162792178818773
4167,80,5,3.110151324764335
4167,173,4,2.9996741694317364
4169,662,0,1.5445308589243198
4169,86,0,1.3848865204267342
4169,422,0,0.6180596291871505
4171,754,0,0.0
4171,44,0,0.0
4172,25,0,0.6966286449243979
4172,574,0,-0.02591429609703803
4172,1157,0,0.573388341042194
4175,1055,5,-0.08745665448346052
4175,716,0,0.7975314493168979
4182,715,5,4.3877634695565435
4182,102,4,4.396344660971943
4183,1152,4,5.00306838165105
4183,747,4,5.237524743084847
4183,623,4,4.711916043992249
4189,469,3,3.8055880293191855
4189,1052,0,3.1722392562603785
4189,632,5,3.817686018258278
4190,680,4,3.676128422233184
4190,1115,4,2.736904355435541
4191,926,3,1.7476416300808362
4191,188,3,4.225079632561517
4191,1105,3,3.7823149960858142
4191,811,3,3.0542817458382547
4193,1038,4,4.03323471136251
4193,952,4,3.713536578688178
4195,686,5,2.851992672158522
4195,915,4,2.154745975706165
4198,1156,5,4.5444979032150234
4198,1091,4,3.7231491494927114
4199,926,1,1.9264760290771257
4199,1115,3,3.088219305780124
4199,905,2,3.0227009442660924
4200,270,0,0.18353940765083582
4200,762,0,0.13531047045068018
4200,512,0,0.1896673698846088
4203,1080,4,3.319981670353512
4203,1013,0,2.0225886135870024
4203,790,5,3.6220385000384554
4203,1060,3,2.124936344030769
4205,230,3,4.471957934524517
4205,931,5,4.8501927508895974
4206,1036,0,0.02266910486756102
4206,926,0,-0.0510674965573793
4209,241,0,0.1290183188948512
4209,607,0,0.7799318581377317
4211,1151,0,1.4749531910913012
4211,184,0,0.8021502792594339
4211,107,0,0.017344702155179997
4213,926,2,1.9065337782409204
4213,923,0,1.9792760062407653
4213,282,4,1.685372269211233
4214,10,4,4.495758839925429
4214,623,5,4.48185082900299
4218,149,3,3.6311956759614077
4218,1093,4,4.212026667539423
4219,1048,3,3.1905292486681054
4219,761,3,2.0665569340966474
4220,380,0,4.297311377931626
4220,217,4,3.845410202459251
4220,607,5,1.918690804925641
4222,981,0,1.446243402080627
4222,87,4,1.4560988232855914
4222,892,0,1.504170654179803
4223,55,5,4.88165496137015
4223,61,0,4.084344137973371
4223,430,4,4.563913081357031
4224,402,5,4.494652062790025
4224,1109,5,3.562665465026702
4224,120,4,3.0243907057787682
4224,260,4,2.9151530162290418
4224,128,0,3.8014726102985446
4226,666,4,4.2623851171245795
4226,229,4,4.352521770264631
4228,48,3,4.142478917347338
4228,263,2,3.851618319293294
4230,47,5,4.680107184952614
4230,783,4,4.277024902776536
4230,601,3,4.10715557694797
4231,585,0,-0.20002113348227946
4231,204,0,0.5455033138219157
4231,584,0,0.7890812494563728
4232,800,0,-0.2995772092376551
4232,318,0,-0.012514443501331962
4233,56,3,1.5859335995028192
4233,403,4,1.8369993350274307
4233,790,4,2.9293072171826107
4235,838,5,4.758967886384419
4235,849,4,3.766355137854257
4237,163,4,2.831526447305155
4237,1047,4,3.2250498613732237
4237,395,4,4.606226245181948
4238,773,3,1.295843968378637
4238,1153,5,3.001373259619904
4239,76,4,3.440706358474559
4239,438,4,4.293541324818475
4239,190,4,3.845364503789215
4241,517,0,0.9679689177197206
4241,948,0,0.9402590217176648
4241,914,4,2.3710510587751283
4243,513,4,4.587661128242254
4243,448,4,3.3201066415586586
4243,608,5,4.0452480237569794
4246,1171,0,0.2783869187154588
4246,166,0,0.4443508669883002
4246,16,0,0.7926968404625719
4246,380,0,1.0081971716974971
4249,1151,4,4.164897638372063
4249,386,5,3.5144911177088614
4251,843,0,2.9943255328379497
4251,94,5,4.265856586154717
4251,607,0,3.5337573816020322
4258,1145,4,2.216118233274975
4258,136,3,2.448373355176955
4258,857,0,2.653683932070213
4258,273,0,1.8875012550280292
4258,449,5,3.2354158574836926
4258,1091,0,2.2821714524629275
4261,45,3,3.409643986875842
4261,661,3,4.040868900702093
4261,987,3,3.6185848116822457
4261,548,3,2.7003025281214645
4261,1022,2,2.9006474300684455
4261,859,4,2.818254380600753
4263,356,4,0.04377037251717364
4263,1055,4,0.8714357996652978
4263,577,5,0.7502140964967858
4263,213,0,0.48226573879159573
4264,776,0,-0.0704176708527121
4264,934,0,-0.03950920884997782
4264,159,0,0.33798052312713334
4268,916,3,2.682606718670895
4268,871,5,4.526764719916834
4268,667,3,3.8605784823677434
4272,15,5,4.556745941353756
4272,636,3,3.6663166517959587
4272,842,4,3.4100203253882224
4275,106,3,2.615660873858564
4275,311,4,1.516491881840218
4277,476,0,0.0
4277,189,0,0.0
4277,354,0,0.0
4277,953,0,0.0
4277,279,0,0.0
4278,156,3,2.1581136914738988
4278,415,3,1.792257017443018
4281,655,0,1.1934706727659714
4281,1004,5,1.764893587934814
4281,522,4,0.23247349785547333
4282,1194,4,4.260974044156481
4282,216,4,3.8735999252038993
4282,1121,5,3.989869378286631
4282,477,5,4.049280145594399
4285,364,5,5.360158086538331
4285,1038,5,5.332000482361224
4285,485,5,5.364536199912001
4286,607,5,4.703758486734692
4286,1052,4,4.808281568013761
4288,607,0,1.8411476736092525
4288,233,4,3.160887591673067
4288,178,3,2.9800893413399616
4290,661,0,1.4239784242525226
4290,429,0,-0.02066734381971276
4290,120,0,-0.102774068698597
4292,1111,0,1.4242037871455557
4292,89,0,-0.6681587409910967
4296,259,5,4.101655458507667
4296,218,5,3.9402032223146533
4298,501,5,4.498736076830226
4298,417,4,4.9126172596097
4301,244,5,3.9053769743866695
4301,198,5,4.528650345126045
4301,852,4,3.7675618438184393
4306,642,5,4.322983493236135
4306,928,4,3.497544423112536
4308,226,4,3.3483052176665122
4308,806,5,3.8123817042597667
4308,82,4,3.630967903259593
4308,432,4,1.714108546903568
4309,438,4,3.4440974945032248
4309,275,3,4.9023593862837735
4309,36,3,1.9976778914031836
4309,1063,3,3.679717246290183
4310,190,4,4.18197475718646
4310,674,5,4.117151344945402
4311,985,3,4.676053959567228
4311,343,4,3.7461326452205017
4311,1060,4,4.206081973294925
4311,1055,4,4.11358873397118
4311,676,5,5.174141436224824
4312,256,0,-0.13349746897321618
4312,197,0,-0.21902874360996857
4314,518,4,3.843689197780216
4314,1122,4,2.412665107741466
4317,846,4,4.150441817453907
4317,532,4,3.687719205634799
4317,311,4,3.8042840532654845
4317,896,4,4.30432651556071
4321,189,3,1.5392277875185083
4321,172,0,2.211753141382703
4323,57,5,5.07606422580664
4323,61,5,4.085933768276363
4331,336,2,2.0526362379471745
4331,428,4,4.0143725687619405
4331,600,4,3.0987350267293228
4331,280,4,3.9843889452580097
4331,15,4,4.109815944430052
4335,499,5,5.389859546337338
4335,512,5,5.485457082097792
4336,1087,4,5.0445664721801915
4336,88,4,2.673922030602089
4336,233,4,4.82402905984737
4341,123,4,4.533556785035675
4341,232,5,3.752286570515078
4341,179,5,5.052694442480717
4345,1169,4,4.524133548402967
4345,235,5,5.116938495959182
4347,859,4,3.646426257820871
4347,413,4,4.207939855641779
4349,163,4,4.210709820797549
4349,611,4,3.512041496639357
4349,494,4,4.74981351485571
4351,650,3,3.670147043049268
4351,736,2,1.2480233223890833
4351,483,4,2.569827754326778
4351,17,3,3.6767539254123562
4354,1056,4,3.994961265173353
4354,350,5,4.0848964096934335
4354,592,4,3.8169287653755837
4354,222,3,2.831639094599881
4354,268,4,3.0340909415877877
4358,1048,4,4.403214838536312
4358,732,4,4.3719630772411495
4359,1019,0,-0.2173101572295667
4359,641,0,0.11807940150644203
4360,190,4,3.9500474292356604
4360,88,4,4.595319772097174
4360,617,4,3.5479005705214752
4361,505,0,4.146695658396763
4361,1153,5,4.707581530747164
4361,1115,3,2.589899099611934
4363,818,0,4.565741701019551
4363,754,5,5.437835735548344
4363,797,5,4.736703362538243
4372,183,3,2.9947293018307652
4372,576,4,4.4983195523768105
4372,1168,0,3.805584633166964
4372,746,4,4.09563333365989
4374,515,0,0.0
4374,471,0,0.0
4374,344,0,0.0
4374,286,0,0.0
4374,443,0,0.0
4377,188,3,3.3613226248973103
4377,1184,4,4.499344497171705
4377,48,4,4.948295366045594
4389,732,5,4.669076194965182
4389,106,1,3.5903912688694652
4391,1013,0,-0.21903360768565644
4391,680,0,-0.23393564646404613
4393,319,0,-0.030332895718911818
4393,616,0,-0.03282480404249363
4394,905,3,3.9935431342767753
4394,188,4,4.0052158106327695
4394,1094,4,3.6988859093230073
4394,1124,4,3.798939938149384
4394,585,4,4.0343490869823055
4397,51,5,4.996507796069649
4397,189,4,4.630973004404694
4397,204,3,3.3437774994205403
4397,350,4,4.372154124207161
4397,828,4,4.14178448421598
4399,149,5,3.9324078075793643
4399,1162,5,4.607328316690404
4399,73,4,4.263030869436987
4400,944,0,-0.004174546764977194
4400,666,0,-0.22223205311075198
4400,641,0,1.0138053906009419
4400,1103,0,-0.009622722880664708
4404,395,5,2.8672524676852786
4404,986,3,2.9382977639044565
4404,794,4,3.930298402467358
4406,680,0,-0.0700881326660677
4406,251,0,-0.08406247989933621
4409,189,0,1.1384574337554996
4409,466,0,1.5148705337616528
4409,485,4,2.8828643314549627
4409,408,0,1.6956557342951482
4412,526,5,1.4764021505611578
4412,720,5,0.9733224072735112
4414,438,4,2.8781789418881614
4414,448,5,2.345395859905532
4416,364,0,0.0
4416,57,0,0.0
4417,111,0,0.0
4417,317,0,0.0
4417,68,0,0.0
